user_id	f	p	n
BBGWHDkCTiGkg-0-j-WQIg	3	0	1
bCi4DieNTMpLdWCVvG8vHQ	1	4	0
DOJM58OkGSsIdk2qCUZnLQ	57	61	4
dpAQCiq_nr-m564AZbVMLw	2	0	1
BC_Vta1dTN3uyaoOZFNfwQ	0	2	0
Bdle5wtKm63fVsehxbCgHg	2	0	1
DpyQQqI8yr7yWC2DNhdLXQ	4	3	0
DR6ISV6_VcCaCFykjj5Dsw	4	3	1
DROFTkdK2uXd2HDRgCDF5A	6	0	1
dsZ6gwdz_v0LmQmnNIzfig	1	0	1
d8B0rpK3LRPKry8AXydEZg	9	20	8
D9h-PSkAlB6NQNlfFSyZAg	4	0	1
C8ZTiwa7qWoPSMIivTeSfw	653	111	28
dAnQ5B7vgHtbOmXp6H8yXw	2	1	1
dbNUakyxiwPkoZ7nRQ1qSQ	1	0	1
dCkqmUzuOspPn3xoRuFdYA	1	1	1
bEd0_FyH-J1EtRpKefHSUg	4	6	3
Ca8VnQ5BU9VxUUU3BNKEkQ	10	2	1
eL2AbD_vXdP57eewFH21lQ	25	25	4
Capf_zG28-3Kx68BegCyAA	5	10	2
eLPNXqzytewsS0RtYmNa4g	5	1	0
eMGa4yDSGPZxxI320i95cA	86	1	1
DTtBaBNrAemuy8XxhEE-_g	6	13	2
DUmU1Z5oyLJIZkj-DRL0BA	1	0	1
dv4hKqf5s7KQHPoLVo7NEw	1	1	1
CBeykieWzLwJs0VLliRmqA	5	6	4
clTYUJCL-rHnVIS2WePRwA	4	15	8
DVrdofOAz65xTQSyWWIv1g	6	1	3
EM_29GgoNCzaD33BuVy9pQ	7	8	4
EnQU7gCYBZyBfWQTM8wPNg	2	1	0
Dw7AQbKP3QKm8PtFtc5HMg	47	3	1
cb_N2blI9xsF8vaFL5Cwcg	2	5	3
cN0dDzOCqhwNvHDZQkwrTw	7	3	2
CofCQvwR8qWelg6N5JQMEg	0	3	0
cp5WqSxk8f_LBq-cdZAg-A	26	1	3
bFSnclbwAT-wZDuIfFLQkQ	4	14	3
Dd1JM4375DEl54HueHvxPA	19	66	20
cPOwMqxtvw1OkRx3Q0nu_w	2	0	1
cBJqlNzyoJFak3_XRe2bvw	30	77	15
dDPZdy7RMCGQmHdm80YBiQ	1	0	2
cQQUDJCA-i9OC2ieXKX8mg	2	1	1
DEe6VJPWAsPkTMez_1LAOw	1	1	0
dfE_i2Fce-9gq5to-p72Yw	4	1	0
CC-ht51XNCPR2BiSCXH9Zg	2	2	2
CRsXFqy-9roJnNvVhKDhgg	4	2	0
bGi0Gm8Qr4BIhw75UullkQ	1	13	1
dfPgCuyp4e8WMjHs8W18Gg	6	1	1
dWwaTl_Fmvl8djX0bVVTMQ	13	16	4
dGFxxpm2_gUd8HWTUcDHeA	15	3	1
BGzYj1GQ1gwIhd5cYIfU8A	1	6	1
dh6bXVae0pAc18xMPADvQg	4	0	1
BHzAqcFETkV9eQv5ApszAA	5	2	1
bivEb1NWuDjXOZAqI0mFpA	8	1	0
bJiaxt0JM6LyfOvC8OrLlA	2	1	0
CsYXCt517a7sGQspt7S_WQ	4	11	2
bK6v8n3zyycr7Eo0-PHJlg	5	4	3
DHuoGx4Ab-AZkw9cKlvN8w	6	12	5
ccF5-ajeLPVwVkpaYKhPug	8	30	12
bkmXk6OVwyjcqPbmbPCk9Q	5	1	0
DihfnxUWIqp9AZ2HnbIybw	0	1	1
ctv3fA3hu67sW5xcK5EJMw	14	8	1
DxrLRzW1RlA00sjVVoe2UQ	8	11	2
CdRT2GKikYgLe_1zW84w8A	3	1	2
Bl1XahUYyIkDFUAdq2dIEw	13	2	1
djndrsAVLh5o4PtqsaCiKQ	1	0	1
blq69ybcp8Js6nms8f7DkA	2	1	0
DKHwHJEl7Iv3HqjsAO9WiA	3	1	1
Dlc6WOgdxwKp-Vq0Nt7C8Q	3	2	2
dmlc5UnEWn3iahsfFxtMmg	8	0	1
CupoCK2iiyOBPO8LCGasWA	3	5	1
dY9DAQxGmjO_7UCg-wPCPg	1	5	0
cvn0GfkEYTg8dtxavWs1nw	3	1	1
CwBJHH_curAb9q9kzcDrwQ	2	2	1
BMEm3AVH1Dkg39ggzEQvqg	6	7	1
dYsMj1ZcCstWPRYWY-vIrQ	5	10	7
DzYHWLSu70X-8El4BVdLfw	0	1	2
D_pEXJre4-V6oqUMDNhFuQ	3	4	1
ce8EIWnx8vBzhi8SrTdqCA	16	14	3
e-tIXSXCHyNo6FGommaV6g	1	1	1
E1LX1tW6DPbjEPF3U-DaJg	2	1	0
cEKF9-1q9W2or6tyGT_qUA	1	0	2
bMS0gkby3k9VRI9GDJ4H8A	3	2	1
bnp0citISTxEdYlAQms5AQ	2	0	1
BPde0dz-vM4_fZCNPRT8sA	6	3	1
BPv2bdiDGPlHcv6fu9Rmrw	6	2	1
BqT1evA0tJ11vMi8pVwtTA	23	3	1
DNCSV5cZP9Erm7uFedxK-g	63	27	7
CFSw8Y1MaJSp6xVPIqgxeQ	5	4	3
CCHwJoIWLRhxqIcwRJW6ag	75	28	23
do9lTmZWw4Vz4KXGydbfAg	2	1	0
BRmDAQb3IrPuZw0dNR-XgA	3	7	7
DOPhiYr2s0-pW6TGYqdY1A	3	1	0
CdRTJCedXviK0GaftyjMPA	5	2	2
dPlOfzOj29Zi8utZNQWwIw	4	2	0
ce9jhfrnD_5NuFERDx_Zug	8	2	1
BsCmBVVJblsQxFDSftnKcg	4	1	2
CWYHXKPXqP4KgY3TyI54lg	3	35	8
BT169gWyfRPdEgRTnBxWag	5	1	2
CELMs8JJFFqYNo3lAMXQLw	8	1	0
bTTbF6aRwsQ0WIX_VE3daw	27	3	2
cfVe9MCMjBiPb5M4cjfipQ	5	1	1
BuDR5EslQds2KFsOddQIDA	5	1	1
cGxPrsNVEZCjjidYZYoWwg	8	4	0
EoTooNBcxu0Hy0-XeZI8aw	30	36	17
Bvf5pkTsVQMiG1r3QF_0Yg	3	0	2
e2mJAZ09fXqZMgQ-OiRIHg	13	21	3
DqQzkxbhm4rEJpsIT3XxOA	7	4	1
Bw2ZB7rsNTk5q1B8CwFfAA	3	2	1
CgsVdvkEAC3aQnQEFOl2hg	11	14	1
e3ZOh4HKGy492KcpmJVuYw	7	2	1
drGRt7p93M3SrErx4N5vIg	14	2	1
dSrRHeOEC_W7dLP4s3lpWg	0	1	0
EPRsyblhYfDZW6FlCRrUbw	2	11	2
ER1vOvnfW6C-2ogSo3nm1g	2	1	0
DtrCcsdxQPK12FWHqtDRcQ	14	7	1
erRVzhnvpRzbLt3Elsbtiw	6	1	0
bWNjCQyTJttofo3dKtTTPQ	1	8	1
dUFQlQXZhLePxOAOxztjew	3	4	0
EsCGZqDq6Y-_W_kKf2zX5Q	2	5	0
dutrTs9QUpwoEN-VuVpK8w	2	5	1
cXnWZPcrtHjKXbcNzulg2A	35	32	10
ChpTXRbbQt4AWCtB9rTaLA	15	10	3
eT1fp_Js2GD5Z-FIt8CC1w	6	1	3
EtTm7WJ55Q5JYlGKfDax8w	11	0	1
cIJzKFwvBSnh0rmP7m_i7Q	7	1	1
CiUu3NJLYbqVBaf50Ot7fQ	9	0	1
cJbqVMlCjezh1xoaHwQjRQ	4	1	0
cJybMiqcR8KiFz0Q3Oo7bg	2	0	1
bXJ9U9e_zn8K1xKwqTArzw	20	16	4
EUdTyDvIYE2t3tCZE6zaSA	11	4	1
ByiAfg6Ju_DPBzBjUlvPXA	9	4	1
eUZI6rWAFh70lF2O_GDEyw	3	1	1
evnTTKntbGMcsVyuzXXdqQ	5	0	2
E57V8rkRheDr5g_9MNAQwA	4	12	4
ewvsoOiFqN02y3O980VMvQ	8	1	1
CkwbQmJTc4uiCbVBZO8iIQ	9	10	5
e5ZhD7jDwuG20Hr-Wtp6gw	3	2	1
BZ4OhVIIS1LSAVvnb3q9fg	5	13	8
chq_0daEKJwB72KES-LNqg	2	15	7
BZtffWtR2dGhSRYVtAzYtw	12	1	0
clms26fMWzwX3Cwa3xUBvw	4	1	1
E76DEmehur83_Q4-_8fuIw	4	3	2
CMF2h9x1JO4xf0YjTh9uBQ	19	1	1
CILT7WZqmCjMH6ggBiACUw	2	4	1
C-VYqnGuGV-i2Z2ge40YiA	2	4	0
CixWfWakNN5Dfl9eiwYziQ	2	1	1
CJdeKDM60p7mvCn2gEdwcQ	5	1	2
C1rHp3dmepNea7XiouwB6Q	30	29	3
c45V_E8_wT6xAe-9WvuwyQ	9	2	1
C5K9S5D2kSZOtfv_6mFOQw	4	1	1
c6w2CBC4gsjF6iIw7prngw	8	1	0
c8OVugJE4n82_iV7j_ODNg	4	2	0
eXiHAxrnvE64j4wTEOTEMQ	79	25	1
CnvHCclxnIu8V0IRiZowWg	3	10	5
APLIPfq1Rf8QyhHHk2uAyA	78	81	23
dVJ_y1NGSA_g6rc-NDDWHQ	53	39	12
E8OdPGNMMWtEx032vXDLTg	1	35	4
cOiz8RFqtAr2gLIfcNArgA	4	3	0
APVsMJ5iIK1zlQEho8ws4g	3	1	2
Cpi4r17Pwamibsbh7Wv_CQ	1	0	1
cpsdsgGy7C5b27z8FZ_JpA	2	1	1
cKEkbRkYcYtWymUF8Zxolw	4	10	2
eY3wg8_jQE8Dsr0zfVW8TA	3	4	0
EacK6XwZjsTD6QYSIRlJ7Q	40	10	2
CkztrA3f-6SJAOiWDv_lkQ	9	10	2
EyOjqPwPKoNVM7p7Eb97Ew	9	2	3
EaqWCmWyKm5I9VcXDx5gAQ	2	1	1
dV_dYmUZzgzc4CjvPUchow	2	13	6
cA80EeQ8Fcv9uMQYg_7ubg	9	5	9
EbAgR_Lmwr6-kut0bRhV-g	1	1	1
CLqGdE4DtWWvZDEsa7QFzg	33	4	1
CAOfk1C-S_AeJ2ZuvBMNqQ	2	2	0
DwOv60VTJS0QZcg7XOtf9A	1	0	1
AQxlX8bOQiSDwvlrHThnMg	24	10	2
CRa4i13Jd2TIAY7M2CIxXQ	5	22	14
Ebn4IbkeH8IEKG5JtPezRQ	4	1	0
cBDAIpUYhVZeGJGDHW98BQ	5	1	1
cMJb472GJFJbPey0Dld9ng	3	0	1
eCpk31BFNSc_UrRBJLP6JA	7	1	0
CBwYFGNv6HwNEWgvqYW6cg	7	0	1
edRbqZjCFLbOdMGDtnl5dQ	6	3	1
EE0cGvqO5dbhR-3RNH8hAg	4	0	1
DXEXInXR5q5ct9-vwbnCJQ	8	4	2
ARYxyszuJ_4UrFJkuUd6mA	1	4	2
EzjJ536eGHoR7xDF1XgeoA	8	10	6
eF48bhTjaJf_u5QRg_ajHA	3	0	2
Cnz5MG6ei6EFotekIvMJHA	1	8	4
efUcLl2QBUm4cjQ4lgf5Tg	2	2	1
egveQ3aFiX7DVILmFyFjdQ	5	1	2
CcdJ_VhU_zqe2fL7G3eXug	9	19	2
ASpM4vCNrZY2NDQqCkmDpw	4	2	2
Dy4XwRS72g9hQt8-0gdNlQ	1	2	1
cDo6Ac2wJhfChI6aSVrXtA	3	0	1
eHtFphsZVdNakbTaD8HySg	1	4	3
atA_Z0L-9SYFMQK5o0fLfQ	4	3	2
DYMjRcolRY6J8d5tP6OY2g	30	4	2
ATu2BH0T6CqIQUQbr9-wUA	1	1	0
eINAFkCPT8NbNhkgKi3kNg	7	3	0
Ej1DUryBsZcw8Gqs6k9tQQ	10	2	0
Ce3r59dubVnVxSPAfetr2w	3	11	9
DZm20Z2tH25wKfyVkpmF4g	5	0	1
cosbiB3IZGD6-sRVbD7Thw	3	13	1
CYHX8nnPoqclfWSsl1JWnA	113	79	15
D_abXcytTQKD7bg4-iBGgw	9	5	1
aUX_97sAEb5Hxzzq4Od4xQ	9	1	1
CYxlcQ0OnMOlK1zCzyaLlw	3	1	0
aW579gfxhc6_2lV8AGWWJA	11	1	1
C_63PhYKprUPslv12xAFWA	3	2	0
E-lSz9Xy2GdiDiFXW3cLRQ	5	1	1
e10JTehzeEGa83jH12I5dw	6	2	1
d-j_xlB8B30flcoPbd3IJw	23	3	1
d0rARHvEAom_fqlqVKrzcg	34	3	0
D2E-TBeumNoToFvNgxNSKg	3	2	1
AXqt75N9cWVAxIRHsl6VAw	5	2	1
E1zomlszxBioHG7qpd10Tg	6	6	1
d3rsz09litqwVDGC6egItg	4	2	1
E3RGY08u0-pjCyC5iL1k1g	12	3	1
cPiwumKWb_unRZL8HqO0SA	17	6	3
aylru5HQ6QgWKCGx9jGxgg	19	1	0
aZf39WpiB-wwOQSFC_ZO5Q	3	1	0
d5dMcPbi3f0W20mStS7B3g	16	3	1
eJuwXskIZgYONY5V5gyJsA	14	18	7
EKR1Q7tPD8-P75MZNBYHIQ	3	1	1
d6J1wAbQ8S3xO9fbP2S_JA	4	6	0
cpWqQg3-nroOJKmVMhzngg	12	4	3
ELLFYCYQHKyx13T7IZ3j0Q	2	2	0
EM8XrhVsIL0k3YIz8u54Ww	2	1	0
crlasvYlOjVXA_Jbw_V4Ew	15	2	1
e_raEH6Y6fdS20UWGpZ5Nw	6	28	7
cEIeuU0-4fX0Y4qCUW3PwQ	8	22	4
emsiinAn0aqY4uTK9QFrVg	3	4	0
f0g5j11h9AwKpsqbFN3dtA	13	0	1
csid8baSpagUCB9oAJbB1A	3	3	1
B-YKNNwFl5toJeUNXBj5QA	4	7	7
cfkOHnHp3zYOgbhcMuUA4Q	2	2	0
d8geeKYzPeGp8uSP8C6PTw	7	6	1
f2fFSXiFX-EQ-rb4g0Ru2w	10	7	1
b1af1AxjZdE2-gCJpwbORQ	11	3	1
b2GXDZPW_eppSQfDarDNHg	7	1	0
D9JaQxIDNpp30BLEO9pvaw	4	2	1
cGnaft9JhI10HUQdtHGvRQ	6	11	0
dAX_SQzfSa6mCerurGIDcw	4	1	1
cTQOEKBVSqrsyVl2Ssyolg	5	6	1
ChPBfL5cRIvgZYjYNz2WLA	3	2	0
engDBDCpr56s1wt96JLDng	18	19	4
Eon2A4-9CWbBIU2iPagWFQ	5	1	2
cIIksMjO1J8doQHd-7lKGg	9	8	1
cUeFrgBzMhRjOb_6CeGpYg	13	21	2
b3LwrPrDpDcONzcNNTj75w	6	10	1
B5D0MYm0KLUMMiY9KneGAQ	4	1	1
cSAACR699NuLMqBPuKL8nw	16	39	8
b6rnC3ZQhU_02yqr7t5VEg	4	1	2
ciuDaJYo7AWIraSURYVbzA	14	7	4
CTNRszrfVK1o3c7OqTTB_w	4	2	1
cJAQz9aEaGKn034a0aOatw	3	0	1
Cu7EORrF6hm3xkYkMgQGEw	57	1	0
cUudtsHl6XFGyekzjZCUqQ	9	8	1
Ep2bE0lPEJMcJfts8r8NHw	8	15	8
eqm5KwFdwtdIX0SE8gMm8A	3	0	1
cw6-5UskxKIZ5DKkrY9tIw	12	5	0
B7McDYDrf4R814OT3xwInQ	7	7	2
DbskgqCz6M24dNFi0ed0WQ	19	19	0
Erg59K4qRZhHNf5RyTovjg	5	2	2
eS4IYa697RJUQT3Lckny-Q	3	2	0
e4TQFVfepzHf--hnBsjntg	34	60	14
cwmcyRaTNHzkx_GDcRyXFQ	9	13	1
CJWaJ8MfppMDGCiMXyl0pg	4	2	1
DcQERx2GW3CB6cfP_4xblw	14	4	0
CKUdOdksKxgepGLvcy2IzQ	4	2	1
cljhM7yhGD5LVVsXYUegQQ	2	2	0
ESNUEr2Ex3eU3diQvQWILQ	9	6	2
cMCyVWTT5rA010U6SjSzaA	3	3	2
EtO4cJpVMEPa3m8jZ_3uJQ	2	1	1
EUaiXWCHff044Llgts2o9g	3	0	1
cnlTny3ajOPwbm7coQtUDg	4	3	0
COHStzqNnL8hteCU7hjxNA	3	1	1
euun0d-R8VSi_dsv8ciPSw	4	3	1
CPesvomG6DvIcAGR2tXCrA	10	4	1
EVJqN56QlSIoayEM5zQl4g	33	7	2
cUrRpL8Fc7zs9Bg1-GdZZA	4	15	8
eWB-PG0P_I_fC3IWF1apog	3	1	2
cXhs6BawP6L_V59zKb9dOw	6	13	2
DDad5K6GNA0sXB7N1OB6wg	4	27	4
cy8AenOdrxpkaBAjznBRHg	5	1	0
dDqEntmrfKTK0oJmu5nggQ	4	0	1
deeRsbe9LryPL0GvMShM0w	9	1	1
b87-U2ZwReh80dLWA-ZieA	29	20	14
dfFeR2ZCtFt8dPEitZLQ9g	0	1	2
eX77Ia71jAxA6BFb142eLw	30	33	5
CYPWaYjjaCBxeRPDZI5zsQ	3	3	2
cprrdOVWlDZU9iMCTMtKbQ	20	12	2
eXUMmhQhtNcmtdqqItw5yg	15	2	1
Cw-PSJBNFtzWvUNeBsLxTQ	40	12	9
f4CExFYr3GTMSBD4BccDQw	202	50	13
cwkK4H0O02GoeXpYZsEoJg	11	2	1
czmoFr39k8ITZRHD3WyR4g	3	9	6
c_pGQQkuvak_Da8sMxIjLw	1	0	1
EYJKCjwcazliLeHqW3dK2A	6	6	3
E5qFR0RBQBoXx8FbrOkdbw	19	96	21
F55sgaqHq2KE1LsixSKxAw	2	7	6
e6mebLMV6GCnXzzGw2aQNw	4	3	5
EzezmygHbzPCFTyzh_ZBWA	4	2	0
cxh9FEmiSy3NclrpDMUbSg	3	3	3
EZORwyVnI1XXKtAKPiWZFw	4	1	1
F6af8hugErqOV4gTdjKDqQ	27	2	0
e7USZCLkIftM-zPVQVjdcA	3	1	0
F-GS3MEH2yqwBGSfvpy4cA	4	2	0
CY0Hw0y8SYYDNUn1H08V8g	4	2	1
cR7Xy7SgIIlxQc16jsXzJg	3	14	5
b8vpDCrjDwjXSr92JVp-PQ	104	19	6
dfprRWlHx_GRUyCY5vmCbQ	8	6	2
d08yrZheY_pYXwmfm3j_XA	2	7	4
B9yUEFZ8uP93bbMK1H7TuA	19	0	1
f1xhIojHbEKIIbfvCPmbMA	24	2	1
BB1Phyw_XsrFGZtLjXI-HA	1	1	0
d1hFIfZDFQbOIyWNnoqZxA	4	0	2
cyNYjBcabKnS8x8Z8IuJog	147	2	5
czFoJJekeWN_cGxLzej2QA	6	1	0
D3EHiQ-YaRg-4DIVqksWzg	4	2	0
BCdQOKmvbaCGveY82EcWyA	11	4	0
Ea0QvMihI7UmWBrYUy0sYw	11	5	5
bcymYnTLOQGS9g10wI6SIw	7	1	0
C_Mu2W625yJWgswDsp_dOw	5	6	2
eAI_2iTqhe3h12dhDE_dKg	1	1	1
D009EOch4tvc3hTEnfmzFw	2	1	1
BdJYduDuV3pXZKdxkI-Emg	2	3	1
EB0PaPpZGG3gtQQ7gw7EzA	7	2	1
f3LA83yEEBMj9q92H28O7w	19	30	10
BDxcYxvrQfNhDa31sEdQCg	4	6	2
bFFVvwJ2tggB5WVU2GcPpQ	1	1	0
D0xdeb8VTDCk2-S0XiZRZQ	7	6	1
d4zmaIWxokvb0RBDS3wjqA	11	11	2
D61_mJH0pPh-grBjZyGn1g	4	2	1
D7orLrwLAXbaAVwqTSSY7w	5	0	1
D8W5xMnKO6ATRp8RGir9fQ	4	3	0
DghMl81bONCh5ELnrgn4Fw	15	39	14
daFdVSmVgeG9kAazZS88_w	5	3	3
Ebi30JkOwUzAI-qRchF-xw	4	13	4
DbhocthFAaFV1ITu-4Uj2A	3	1	2
dhDVJaB5hVsQdyvIgQq0Yg	7	3	0
bgFy1-XjOGExDgsJDJpbqQ	5	14	3
dhV4gschSwcSFjfqO4l1yQ	2	0	1
ECc2V86PCUaNJLOUy1ErWw	2	1	1
DcCUgTOOeJOPTVJVBWfyCA	8	1	0
Dc_vk-Slts-ycRU-PAYSPw	2	3	1
DDO2oQbzLvcXJc5rPt3LQw	4	1	1
BGxSbudgPPiW6f7JGhcolA	10	6	1
dIwZBhKewU5rpmGT4IzLEQ	3	4	0
f4JAb7SZK7cJlnZ1T9mVRg	22	8	9
ed5PO9jGfdaOjKcE0Kqb1A	3	5	2
BhwKtc6hOQnDIVrUfCmwDQ	2	1	0
Djo1JZq9zlDKjdd-ieXpiw	13	2	2
EdxdVwxINfoXSWB40TZaBg	16	8	2
eertbA7R3Ij3A9Z9brX3vg	10	1	1
DE8hlT6LPGpmk23LYKG9QQ	19	5	2
eFFn46CH-0hXYFKso10cTg	3	3	0
dKI3UpivwoSauui8SAxVYQ	3	1	1
egj2hCTHIWeavu_t9hN6Zw	6	2	0
DlmmQ_FRcmrNjSnwFDz5jA	1	1	1
DMmskLAvRS4wZDQhXRL0Qg	7	1	2
df0YRtus3XaN64pzs8iteg	7	16	2
dFoeTy1bO94g0sDFnttSbA	2	4	2
dFwCu-P6aPtSATD3kI0t1g	4	0	3
ehaSUn67tWxlVpO5yAChHg	5	6	2
dNoJtLTN2EyePzyOYIyfYw	3	3	1
DoGCwmo0oTp3E1zsvX8cig	1	1	0
DGxe6OiaTYLxbqrcwks6-Q	3	2	2
DOq_7xxoVaZ-KV8mlVm_sQ	2	3	3
DhQ87stYw7JNGJgUNsGnLg	3	0	1
di6LPisyTIvjkff11Wraiw	10	0	1
DPsmPEPp-TfNDaHiz7czSQ	4	1	0
DjhfNolhdtmC1ap_uz6dHQ	6	1	1
DQxLHtF8MMHDGm65CpBJAA	7	3	1
dK60RfuSM5lFdOcCWBA9ug	4	4	3
biJthkrOfrzLqgsznLy10A	2	38	11
d2RAl63RTdfZF7kcuKcj-g	15	35	8
dl3usGjxXR5-MexA0TXXIA	19	1	0
D4wXAuRN4KzniEYbhbJZJw	10	1	1
BJc-XLfQC7txkSvkey0i8w	8	2	1
dm6y1JAwWKpoW10W6i1lvw	4	2	2
DNanZIqkYXtMvVAqgdjSGg	18	5	1
do6jo6Xr0xmHb5JWuwFREw	2	1	0
eiA073MhHpCdwBq8u_luZA	11	38	12
f7Hv9J9GTTXd3XsfRgt3Pw	32	61	34
eiVUunt9_rOo1iFt07zfIQ	2	0	1
d60Tvvuy-7o9LmzwF12nyA	14	9	1
BjYtfZU5c6OxGSeQ_efBrg	3	4	5
Bkl7C0qGPS-cIqFdr7EnRg	3	4	0
EjcW3R7e7KGI-B7jk_Taiw	14	3	3
doMDzniAOl1AaS34G63daA	4	5	2
ekK4Qmgn4FC26GRL80nPuw	13	1	0
eLdfCr9Wrpkhf0cu6oAOvw	3	1	1
D7k2WfV3iyOzb6UNDJqXCA	3	3	2
eLq7cmvN9_EjNfXpl6D6LA	3	1	0
BkxTUO-0gz3ypINSDOZlOg	6	4	4
f9mxVab9bA8rcRGTnXAYjA	5	8	10
eMlASho8zJah9oy2TASw8w	2	2	1
En0RVxfts0bexN-RL5lysg	3	3	3
FaWoKKpBKmUu1-CL_aznyg	5	2	0
BLOwScmNMsW--7mbrQ-G6Q	30	10	4
fcChdVNp5cTfgQprQ_agjA	3	3	1
d8P3uOMAOvW4Jtvt8vQmMQ	9	14	6
DrJnC62-eMRnFai6immsbQ	17	23	5
DSUBEV_MBp7JkkgwtpYF8Q	2	2	0
FdDb6lYItxByd_ky4pj4dQ	3	8	0
Bm2WTblMlWNOlQ5ossSo2w	7	3	2
fdZd0JwAiD6Qjn__4nwmMQ	4	0	1
FEEN88dmEPAITsEWUPiqXw	3	2	0
BMoPG94LU95Yp5FLgXh5Pg	1	2	1
dtRq5s3va1ktvVimAnK6sw	16	3	0
FevBcg69uao1b4CSW-PKBw	5	2	1
EnvG_kewvG5PqUqNSgs9Iw	9	3	5
Dphi7UucZ8dJTVWAmFJlJg	16	7	1
dUgaGUPHdu_4gHQSmCIj_g	3	2	0
BnFh-g2fmtGdyzfbF7W15g	3	0	1
eOVD3BgtgWVnNWlF92FM8g	6	1	1
DutyVVc9orejmCCeBLA1TQ	3	5	0
fF8EZs86pdBYk9NlZWqK-g	17	5	2
Boqa2_ZSBIlAU8jgTjLpig	5	4	1
EQFBEUsGPXx431j-w21bJw	14	2	2
dqeFcKq2L2wiOg9LFT9-UA	4	12	2
dA5QgR7Yxa1CnKrHEuP8Ig	1	3	1
Fg4THvQ5qrQx6-c89SLLuA	4	1	1
bprTLiqm0_4xNLbjANl-Gw	2	1	1
Er4F-PTME7RsIwKainiR0Q	3	0	4
BqEjQnnUcNnyU4W-zJlfbA	3	1	1
DbDv3KFHwT_QG0B8WGzqow	2	0	1
bRjUynUMwv0slRKPWWY_oA	9	3	0
BR_-B4JJtPXnH_128ePIhw	1	1	0
dre5py2aTyzTAw6VCg7WKA	4	1	1
bSZhEz4QM4DMexSFsxwJmw	3	0	1
ErSb86Rzw_lZw4Vfr_iWnQ	3	6	1
DvQ09Ieg_d_PgrAdQy71Qw	4	5	2
EScPF4SpSncPwC3bf0VW3g	6	8	0
DsAtj95BpjOO4fVsA6mWPQ	4	4	0
dcaWy4QA9F3KlqAs_n4WdQ	4	6	3
FgDirdF5qYQ6dI8U-gh3kA	5	12	11
Dw0b16ira4GoAm0wlWlYQA	9	3	0
FGW6mX0RSe5OUvt6K-dDHg	7	4	0
DWQ3oRTOvt7kNerB_VfbMQ	2	0	1
DXfdhaj3DJnVrnUCvdhbaw	1	2	0
dTJohVhrW8UMuHApeo_xtw	4	11	3
Dy5RO6Y5jCUgr8ny0m4GBg	10	7	5
DyPLifJ80mCFOrbK8F4ezA	11	1	0
DCZkrSgbUN-5PTUuKWdb_w	5	5	15
cRyNICH0mhjxagvSyVr60Q	732	67	16
DdlhLZe_QSLwMih_vW1_fg	6	0	1
CTniUlspMUJbjRw4ce9UUw	8	0	2
DZR454N2c0nu6bOyQ0tsEQ	2	3	1
de71Mhgcvxm1kvXgQMZ0Ig	6	1	0
dEXihqQ-9ZufQz2LJc2-kA	10	5	1
D_BWrb2H6ILPN_ylMqj2FQ	14	3	0
DFNScJ72waR7ixldrtU4NA	5	1	1
e-mbJpcRxoyLrIlgmW_apg	2	0	1
bTPM6wR0T6fI0zmIdNMoCQ	14	14	2
e12A8vIxJVC0iXG3tpQe8Q	34	1	1
DfukGpBX8c_1yFNa_E3uvA	17	2	1
Cu6Fx8R3GD7xegX87XmAwA	35	11	4
E2DlGe8W08T4jzpNh9EB9A	4	2	0
bu63CZuS582VydCYns-14A	4	4	2
BuyYcIH7CDlPTgSfX7e3qA	2	0	1
CUqtEmjVwslAXXcephcFnw	6	2	1
bVZ4dcaJGLFmfkhgdPEpSg	7	2	1
bWhasEzavebiSq96rNg20w	2	1	0
cw-G7BuGF7nnqfJc7AV6QA	13	6	2
E3U3kN-Xdj01LZCfIlnYzA	6	6	1
DGTip0-KD3Rr39Oafz3ncg	22	5	5
e4vJFnZKcAlk5p5uH32N4w	6	1	1
DhpZyyIsy8cEtOHX8MERHQ	5	4	1
Bxh0QMBsbHeSlc9uHjmqCA	2	6	3
by2--p7nahDtV9XQ0GDcGw	3	2	1
ETIAM78kYT_xPM8b2iqi7g	5	39	22
EtTXvH2H8GdXMgKe8eAN3w	9	4	0
Bz-4Yw-pnFPdmWax5AmHNg	6	3	0
EUlnYayocBFUOCBALIr6xQ	4	1	0
Di4HUwIcNi7s5Y-hnWcCqA	1	10	2
ev7D2jo5OUDeHf0dWoWlsQ	45	7	0
EvtnXFFO3Urgi5zlMae49w	2	0	1
CwkdQfIWMLFPpa14i8it9g	3	13	11
cXEn5PYpml7uxIKyk7cU2A	4	1	0
cxzUHHsuGhNj5GvsI1L6rw	5	0	1
Cyl355kdo4n7u86RhGUl2g	2	3	2
DJEnhCkQlQ2E2z--aO9j0A	10	5	0
eWxE1YjGYkeuJ-ymRAdwQA	45	6	2
ExKk3p_Qpme_-Uf9SXPbHA	1	1	0
cz5zL5WMerPXhbvGsQEfHQ	6	27	2
eY5sepWYYYbAmitp0CJ9Ag	0	2	1
bZmcUH_zMK9h8c2hbfSywQ	7	6	6
dk2hdhgUuLIhTwkHvzMkAQ	8	8	2
c_hxxvqoYwmnGhVGaKVKkg	8	3	3
EyQasMn42s4P-hZWLdmw0Q	23	3	2
b_zkbF1P7IjMbps0BLlC0Q	3	3	5
C1HlipTVrtUK7tHyJOvQKA	15	0	1
EzKRzSxZwLfHTUVWIdjNfQ	4	5	5
