user_id	f	p	n
A1FHVL26WQ7ZEA	35	1	1
A1FRG4P227P6PZ	10	2	1
A1FIKH5POBREUJ	1	1	1
A1DRI0R09RV057	2	4	0
A1I6KETQ4CEIXS	28	3	1
A1FT45BBIT9RFK	2	1	1
A1DTIXUVOXNCZ8	2	3	0
A1F6M3MYMIWIP2	2	2	2
A1FV06VMRVIO5H	31	2	0
A1I9U3B7TM8LSF	20	2	2
A1DUW3S0GAKIVA	3	3	0
A1F8UHE4CIZRQ1	29	3	0
A1FW9F2B57HHKV	25	2	0
A1FBOKZX09Y7LW	0	0	2
A1F9OXWP840WAH	82	12	0
A1FDNRX092SP2T	0	4	0
A1IB5IS9RDGREM	0	1	0
A1ICLF3LFKLDAW	5	3	0
A1DWVFE4S34L37	0	2	0
A1FC50TXYPS1ZK	7	1	1
A1FEYNH8SF7CKI	5	1	3
A1FE2NSUQ4I03R	6	2	1
A1FG2AJVPSMO7Q	4	1	0
A1DXBFNRMNO7AT	1	2	1
A1FYB00S8JP72D	15	3	1
A1IEXN3EFMMOH5	0	2	0
A1DZ4UWMODUUOD	0	3	0
A1E1DSNZ9DOBAI	3	1	1
A1FZ84E8IP1FYW	12	3	1
A1FGTHYU3WKWM8	1	2	3
A1IHCZDPDBEESU	3	3	0
A1FI7NPT40DENY	3	2	1
A1IJV25DWZ06ZE	7	2	1
A1E2RKXJQPW0K5	15	5	4
A1FFBR3A34J4VJ	2	7	0
A1FJ35EHNMPZC	8	0	4
A1E4PCMQI2JJ2A	9	2	0
A1FG6778O4P4DQ	2	1	1
A1G0AXS4XPT6FX	9	0	2
A1IL8U7SF5BSM2	3	1	1
A1FHE16FHL6Y0D	14	3	1
A1ESUYMIG3TZT0	283	29	8
A1G2YPRHMYP8TK	31	2	1
A1E5Y3I3TYCKGU	8	1	1
A1G4R6JKX3AFIM	86	1	0
A1ETXM1XIALFJ1	6	3	0
A1IM8Y8QYWVCBB	6	2	0
A1EVRJN96UVM4A	15	1	1
A1IPDA59UKUNBX	5	3	0
A1EXORCB8PK76J	3	2	0
A1G5TE2DL25X7X	6	2	1
A1E7S6FRUVL6W7	4	3	0
A1G73UEW5FCWZV	9	3	0
A1IQUVA6VRKLWC	8	6	7
A1ISGGWI90PBBL	12	4	0
A1E8UNZYRGXEA6	12	1	1
A1EAVDX5VZL1X7	4	1	0
A1FJG3VEKAO2U9	20	3	4
A1FIGM5NXX9J3Q	19	3	1
A1FKQAN0CU8OIE	1	1	1
A1ECGDBF0QRQPX	0	1	1
A1FK14ZCV3B1RA	60	21	5
A1FMNLZM5MFV2Y	10	3	2
A1EDAB97X8HFGO	17	4	0
A1G8DZI2RDB6I9	47	5	4
A1G9W0RZZ57ZU	5	4	0
A1FO0NQ48KQQWX	10	2	1
A1FPLK2SB6H87O	26	1	1
A1EE74CSKECDJL	23	6	4
A1EF136NCZ6MSO	9	1	0
A1FR3PM98EGXWZ	15	0	3
A1EG8HN2QYXJ0R	5	0	1
A1FS7FAL1HLMWM	17	0	1
A1FTRL94L7YTR3	7	1	1
A1EHDYSSAO2Y1J	13	3	0
A1IU2KMC3Y9R7N	14	7	2
A1EI5CE0810OQQ	5	0	2
A1FV7W4SZD9BVO	36	6	0
A1IW84EMD990S4	11	2	1
A1FWZ0PDWI95B1	26	1	0
A1IYTDU1E5JB59	32	3	0
A1GB03BOMYOVT5	148	19	2
A1FYGRUWQG4JZU	2	3	0
A1EKYWZUQFFWI7	47	6	0
A1GCIALFH2ELCC	1	2	0
A1GDJ4JM0U9R70	4	3	0
A1FZCV13GOM2SW	27	0	2
A1J0YGAG59O2FU	8	2	1
A1G176SLSWNLR5	4	2	3
A1J2RAR9Z6ELDF	0	1	0
A1F0ITW7KPUKQI	14	17	6
A1G3DKT38DNZJP	5	3	0
A1F1HEY8U4LQ4Q	2	0	1
A1J3Q289MXLYMV	6	2	2
A1G51F2GYPGC8L	0	2	0
A1J4HOZ3G4ESIG	45	4	0
A1F2NRCTKNPFLT	1	2	0
A1F4897HCNIZ25	14	2	0
A1G62J8GJO7ED4	7	2	0
A1G77PDVB011T4	0	0	1
A1F6E0V5SFE9GA	10	1	2
A1J5GY84MRG9BV	3	1	1
A1FMWLZ9YY91XI	44	18	6
A1G8FFPLZAD2SP	1	4	0
A1J7TXWHXJW7QN	12	5	2
A1GA1JW488MC41	5	1	0
A1FOENQITTEUIU	15	4	0
A1GB5EJVB0MHXE	1	1	1
A1FQ4UQYG1W8FM	3	1	0
A1GD3DQEK5QKUH	2	3	1
A1GDR90HKHU24V	5	2	0
A1GF7TZZRX3JP2	0	0	1
A1GH4FRZXXDI3N	1	2	0
A1JA55BW3T7WZJ	14	5	2
A1FRAKL5MN6Z0W	3	3	2
A1GF4BH6WPBZ4Y	157	10	14
A1GGRPT6WVPYMK	8	0	2
A1EN20O9LYW6QC	66	7	1
A1FSNKA0J1ETV2	9	1	2
A1EP1J85QP5HYM	0	0	2
A1ER6R1VJI31G5	15	0	1
A1ET9ZCY9RDPS0	9	2	1
A1FU7VCCRSEMQM	32	0	2
A1GILS8CITMPPQ	27	2	0
A1GJOU1OAZW8GH	0	2	1
A1GJ7UYEX30TPU	9	5	2
A1GKAWD7E5LAUS	1	3	0
A1FVOTJC6SU384	0	5	0
A1GKZZ7UUYU1AO	4	2	1
A1FXG8LRK3FIKK	2	2	0
A1FYT99WVKICPT	8	3	0
A1EUO0BU72JR7T	12	12	2
A1GMN83QQJ5K53	9	3	2
A1FZZV7MKUE0MK	25	6	2
A1G1NM816A30H6	1	3	0
A1G3T70H36FG9Z	3	3	0
A1JCDWGMI52D1	4	11	0
A1JDTL7DPHFS4F	22	0	1
A1GONJ7SNT2I07	21	3	0
A1GL5AE73KC1O3	50	7	1
A1GQSNR91KQLDJ	4	2	1
A1EWEOOWIIOVBC	0	2	2
A1EYEKWOBJQ810	16	3	1
A1G5OKGG94VHXI	3	2	2
A1JEY42M785KI7	43	4	3
A1FJCJJ6YLIU2K	99	16	2
A1JFVEOWDJOGN9	11	1	1
A1F7V34D43GDHY	29	15	7
A1JHZ6UG11J0MV	83	2	1
A1FB55U3CENW8Q	5	1	1
A1GTC2CA1GBY2A	69	4	1
A1F0KYEBK2019R	10	0	2
A1F1TPLVG88KZP	7	0	1
A1JJ6CN10WZX66	2	3	0
A1GN15ISG7CXYT	5	5	1
A1F36GIXGCSLB7	3	3	0
A1GBOCJ943SP8R	70	30	4
A1GD4LR25P9QFR	15	1	0
A1GDZSMPCJPROS	29	1	0
A1GP43VNX7IQYX	144	6	2
A1GFDAU6BHQP04	0	2	0
A1GW3Q37N8M66F	0	2	0
A1GXGSIE02A5PX	4	2	1
A1GR4W2G0GM4KO	8	2	1
A1GHH9C74L9F80	7	2	2
A1JKH5BU1FMEMR	0	1	1
A1GTOY64HEPHCF	10	3	0
A1JLTXPRLEXBHR	1	1	0
A1FCTWBHSWPPSP	33	6	3
A1FK6IQ111SJDR	133	22	4
A1H06ZW4EX6B4U	4	2	1
A1FECOGIORDS8S	7	1	0
A1H0L0M0YZLMIN	14	2	0
A1GJEHWKENO0BI	11	1	1
A1FMU3OXT4UQHP	3	0	1
A1FO85LS7DICP2	1	2	1
A1JNG5YLAE2X4O	18	0	1
A1H1NT8GC9FRBF	2	1	1
A1H2FU3PW97FL0	4	1	2
A1FPVTPIJF9IIQ	13	1	1
A1JPCMPT707U80	3	2	0
A1JQR6PZIA8SHT	26	2	1
A1GKCBK23SCO4E	0	2	0
A1FFJTFH8YQKN1	2	0	2
A1FGERRZF549Y5	20	2	0
A1H4V7O98FINBM	4	3	0
A1F4JQCWE9YA3V	9	2	6
A1GLA73T7CSU3E	3	1	1
A1H6NIU7G3274C	8	1	2
A1JSUAGMJIRMTF	20	4	0
A1JU1AM2JE5YWR	5	0	2
A1F6I0EAJCS8MI	16	0	2
A1GNM2QWG41ERO	30	6	1
A1FI3JQ6H4UADS	19	4	3
A1GPBCW899S8OJ	0	1	0
A1FIYS58NIC42R	9	1	0
A1JVFJNENFDHT0	0	0	2
A1H8J60PD5US86	80	15	4
A1GR9757JELWLB	7	5	0
A1GW6V0N3NAIRE	54	12	1
A1FJOTNMOI9ZP5	13	4	0
A1HB2M43F081GU	8	0	2
A1GU1ZAFDFVV66	2	2	1
A1JXI26NPOBBIS	6	2	1
A1GW9F9GW935YT	24	2	0
A1FKYTS3MB8NI0	0	1	1
A1HCO5L7CN5FJG	0	1	0
A1GYIHJRZTNVD	7	2	1
A1GYKV00BHQWWF	2	1	1
A1JYQYKO9H8REX	32	1	1
A1FNLWZPB19XNQ	5	2	2
A1FPEJF4WFLLF3	7	1	0
A1H08CXDOLMN2P	10	3	0
A1K18Y17U6M2S7	27	5	4
A1H08044VA32C7	3	1	1
A1F8GOAL5JBHXS	16	5	1
A1FB6MGKIYZ3YL	0	0	1
A1FD3G08BG4XG5	11	0	2
A1HEHB37OWUN19	39	10	3
A1FQHT0AW3JIGY	0	3	0
A1HG0II665YEAL	0	1	1
A1HHL4W5JLR9BB	21	1	1
A1HJEQL1L1TJKJ	3	3	0
A1HLCYF3QEGT6V	8	3	1
A1K39BLNGJJF5B	90	9	3
A1G6NL5AQMZDAC	119	24	7
A1HMSYJD0TG48B	1	2	0
A1H0P7ESJE2109	37	4	4
A1FRFNWONEQBFU	36	5	1
A1G83X08T5OHCF	5	2	0
A1FT29QNMR13SK	15	3	0
A1HOXMGAUGLG7D	10	4	0
A1FUYFCW461KOV	0	0	1
A1HQ69PAJFCJMV	9	1	0
A1HRAQYBSRHF6V	1	0	1
A1G9T5ZE7EIA9C	3	2	0
A1H1T6J8EVULX4	3	1	0
A1H3HLOEK0BP2	6	3	0
A1H0PFSQQMBP3D	87	15	6
A1H5H79CIMH4AB	8	4	0
A1HSHK6YKJUSL1	27	5	2
A1H6RLHDE3ZM8Q	2	2	1
A1HTXI82HKEIWA	26	10	6
A1FRADBDXQPJJC	60	23	4
A1GAQDYGKTE9J4	132	6	4
A1K4R0ZFZEJY1F	28	1	1
A1H94FEHJF52SG	12	2	1
A1GBY9R9MC0GEW	2	3	1
A1H24FZWRSJ9RM	1	2	1
A1HUN6ISIF86V7	4	3	1
A1HBB05XWMBR2T	2	3	0
A1K5UU6XEWVD2Z	1	1	1
A1K7A38V48VEJV	4	4	0
A1HWA1ZKD56QVP	4	2	1
A1GDABXA5Z7BLQ	12	6	1
A1H3OBA43O0EWZ	6	3	2
A1GEMODC1LO938	0	1	0
A1H5WZ3IE4CJKS	1	1	1
A1FSET8CV88AN9	0	3	2
A1K90WRG7AV0NR	3	2	1
A1GFVMCRMB1GUP	5	3	0
A1FTYSSFLJGD25	0	2	1
A1HYHIR3LVYTUQ	52	2	2
A1FVLQCRLYQIQP	0	2	1
A1FX02SX69UW8I	1	1	0
A1GHXOBKKS6ZHD	0	1	2
A1I04J3LWJ8HOL	6	1	1
A1FW3TE0X7WUE4	157	13	6
A1I24G7V4YJNVM	0	1	0
A1HDDJMKB2G5KC	33	7	7
A1FY8RDF8FHQAP	9	2	0
A1I2YFO24IHBO9	12	3	0
A1GJFTYH4YL6AT	38	1	1
A1KATGDXZBFD6N	0	2	1
A1I3P66B29A2QJ	4	2	1
A1GKNYGJQIN5G0	7	0	1
A1I5MQKOOIHJ6U	0	0	1
A1KCCNO2YUE4YC	2	2	1
A1HENNW3D0S5FP	31	2	3
A1FZ64YRMRL3GW	1	3	0
A1I8C26R59210B	33	1	1
A1FYT1WV1LOAMM	12	3	0
A1H6SBO7R007I8	102	20	3
A1I9Z7DQUMZOSB	2	3	0
A1KFJE9T9UIOFK	0	4	0
A1H9DB8AROU4EZ	10	1	0
A1HG9SDBYYT4LS	21	1	1
A1G06KBBEWCJ92	7	1	2
A1HBOCPXJ49YZU	0	1	0
A1IBPV1XET5QQD	2	3	0
A1HIFZIK4UYHBH	14	4	0
A1ID6F76QIVV83	0	1	1
A1KI99J9V0B34T	5	3	0
A1GM1UZ2N2X0KY	18	4	2
A1HDLBD5197QCQ	10	2	0
A1HJOYTU965TWU	9	2	2
A1HEWPGHDGBVQ6	6	3	1
A1HGI2XDDG6169	17	0	1
A1IF98DOWZGG6H	2	2	0
A1KJITTY7FGPGN	18	6	0
A1HISKEBR21LLY	3	2	0
A1KKSJ3Y8TCZR4	3	3	0
A1G2THOSHJCV93	49	20	6
A1G4NZTK1WNSE5	5	0	1
A1HMA6K1IF71VQ	5	4	2
A1II57G3RY1AKQ	10	1	2
A1IKEBJX95DXL7	5	2	0
A1G5RO0P612L4C	34	4	3
A1HN04KRPG35OA	20	2	0
A1ILKY5RWML5DO	13	0	2
A1HKOKQ0RBZBGF	5	2	1
A1HMCR18I2G0N5	1	2	1
A1HNPSSULHOCNF	8	2	0
A1GO2V758VGAI6	2	1	0
A1HPDZL2WW4DXQ	23	1	12
A1GQEUY7WTV4T3	0	3	0
A1G73KDUW5KPKB	11	8	3
A1HPFDM87MZA9V	44	3	1
A1GRZ53EYT6DI5	2	0	1
A1HQ9XBDX0E9G6	11	2	0
A1KMQ6NRRCGFF	4	3	2
A1G88W1RPJIVKQ	13	2	1
A1KNJOO6HEKQIL	20	1	0
A1GVCDCJ5S2I67	17	1	1
A1GWTNMDL4M2ML	11	1	1
A1KOJ1TVJ7RX0H	7	1	1
A1HQLA5ZNU7N3B	17	0	3
A1HRS5LT6UMNIL	3	2	1
A1GYTLKX6W2RW6	8	3	1
A1KQ43GL860XGC	3	2	0
A1G9VO3YV1W7TG	5	2	0
A1KRLPXU5P2OO3	0	2	0
A1HRZX0SKMZ025	19	3	0
A1KTNLYXEV7TTF	2	1	0
A1GAV75T31CGPG	1	2	1
A1HTH91WU8RGS	4	3	0
A1H0EDKGHANMJJ	2	2	0
A1FZUUDYSYPNPE	110	21	6
A1HSPU3A06PKT	47	7	0
A1GCHP3JT2F4XQ	33	5	2
A1HUHPYGBCVQQQ	10	1	2
A1G1GO3TCZN0M0	3	3	1
A1H1DS5CJ9RQXR	5	3	0
A1H28NQYIFLHI8	3	3	0
A1HU49PQ9SQY65	0	2	0
A1G3O8ZVZEWX3S	2	2	2
A1HUX0MKRNFYHK	2	3	0
A1H42X910WCB9H	8	2	2
A1HV1ZFPBKG9KP	27	2	3
A1HWW0I82NC79S	22	1	1
A1HYXOOBJTCAI6	39	0	1
A1H65GND45O21C	10	2	1
A1HWXAEP3ESRX3	1	1	0
A1G596F5CLBKQX	3	2	0
A1I0J0QWJ0UWJE	11	3	0
A1I2CTD5X5DEQB	1	1	0
A1HZ3FSURGQ1C5	0	3	0
A1I0MTZN6JXJ75	7	1	0
A1I2ZXGM5620U9	4	1	0
A1H7VTX2X6V0YL	0	4	0
A1HAIYQFY54VBD	0	0	2
A1I4LZ92IN62KJ	3	1	1
A1I2K4WVHMH7JC	5	2	0
A1G6KBX2ACELRS	17	2	0
A1KUYQJVJON6C3	6	5	2
A1KWEFZ9VIOT9X	19	3	0
A1I31541QPQNA1	1	3	0
A1G7TICZKF0XPY	60	0	1
A1I4MHXD4EE0SA	4	0	1
A1I5XBVAH6T39N	1	0	2
A1GDIIBLNSWW2W	20	2	0
A1GEVAN50UHLLK	5	1	0
A1I8RS87T3UEGS	0	1	2
A1I60BF1LKDY19	13	2	1
A1IADJ36ZA235C	1	1	1
A1GG62TXFPQZAA	1	1	1
A1GID6E4JFMEA4	1	0	1
A1G9GF9LS3Z6CM	18	1	1
A1I8S2M81HI4CD	10	2	0
A1IAFOBW8ZR469	8	2	2
A1IC7B21QWUS3X	10	1	0
A1KYHPZ4J10WK3	18	7	3
A1IEAZ67W0ORHI	4	2	1
A1IG374BSPO8DX	45	2	1
A1IIOXF3BZQ9A2	0	3	0
A1HC5J7SVSVBVM	132	15	1
A1GJHPTRX6JV0V	44	0	2
A1IBXAZ43E89FS	0	2	0
A1IKLLE29KPA6T	31	2	0
A1KZKG9T8B2KG2	40	11	2
A1GKYN26S2UIRC	1	2	2
A1INWD4NKI5989	69	16	8
A1FEKH66XUTTOP	13	34	8
A1ILTIW80IQYTF	21	1	1
A1IOL3FPIGU4KA	13	1	1
A1IDKGFVLFOP7A	69	2	2
A1L1QCDQK40YMC	2	1	2
A1FFYWHXT5YF3R	3	1	1
A1IQ78BON0FSWD	1	0	2
A1IG31A6EJAHO6	5	1	1
A1IRZAJKQFCHN2	5	2	0
A1IPUHMM8LEFI4	2	2	1
A1FGHTBTZSDTET	0	2	0
A1L4ESL77LJBH6	2	3	0
A1ISRJPS5OULM4	43	4	2
A1IR318Y9HN8HS	18	2	1
A1L5VE481XSLCK	0	1	0
A1L6VLMFGNW4T3	42	0	1
A1FI6GMV96Z81F	10	4	0
A1ISLU6VM74XHV	3	3	1
A1L9HNMNPNEQ0T	2	3	0
A1HDXYGPTLYBFE	58	9	6
A1FJ2SIGMN3AG5	2	2	1
A1LAAZUR8YFRW8	14	10	1
A1FJX7OHXFGV3Z	9	1	1
A1IVGBQAFO7P75	79	11	3
A1LCDXQQLR03DW	0	1	0
A1IYL25A1LSKIN	7	3	0
A1J07WY2LDIAXS	35	0	1
A1FMM44SCICM76	48	3	0
A1J2DMENPSO8K3	1	0	1
A1LD3J06UIJO31	5	1	1
A1FNYGDG2UJR4S	0	1	0
A1HF70VRSRCDVN	76	6	1
A1LEID6AIX53CH	5	6	0
A1HGQIXZDFCWC4	1	2	0
A1FPHCHDVTBI5O	6	4	1
A1FR1V6FUOGOP1	30	5	1
A1IUJLN94QVB76	90	16	4
A1J3JYOJBEC7DD	5	4	0
A1IXDI01KH9LA	6	1	1
A1IILFFC2EUXFC	31	14	4
A1J43Z49P96KUU	0	1	1
A1LFQR3K3T6Y5X	5	2	1
A1J5C4X29QKXVS	7	1	2
A1LH38W59NV06F	5	2	1
A1IKJ642WAV405	2	3	0
A1LIML32S2AL1C	5	1	0
A1IZ8WWLQ64YIZ	17	6	1
A1LJRG1671P6NT	11	1	1
A1GAFPNBP535MY	181	21	3
A1J6X4XRBLM12J	29	2	1
A1GBSC27K66WGF	14	1	0
A1J199YQWQ6NFD	28	6	3
A1GD9NCPMEEOF3	17	1	1
A1LLQDITGAGNRR	5	1	0
A1J302UL3ZFF27	6	0	1
A1HJ3XWWGLSEUZ	17	8	1
A1J3SRE2KXKBQZ	10	3	0
A1LN1IPB98N37J	6	2	0
A1J9KDR918QZIV	13	2	0
A1HKRSH00ND4JU	4	3	1
A1J4VHICAMQJL1	6	2	1
A1HMJ7IWXJTX04	12	2	0
A1HODHZ1PZFH5E	0	2	0
A1JBEYABOHH1IN	2	2	1
A1JD69WYRYILQM	18	2	0
A1J6B4N8SCX3ZN	7	1	1
A1HPSD9PALXVMU	15	2	2
A1LPBAFE1HZXTB	0	4	2
A1LQYPM70RA48Q	11	2	0
A1GM8TOTBWLCTB	57	23	2
A1J8RIKTH26MR9	8	3	1
A1FRVRWEDKQS05	89	8	2
A1GOC5N8WROW4H	0	3	0
A1LUAV06TOVMZ1	1	2	1
A1ILRRE6Q4QTMC	89	16	14
A1JAZVZBWWK6TE	40	3	1
A1IOH1ZW8NTFAE	0	2	0
A1IPYPXV1EJ5O8	3	3	0
A1IRNLSDEIKZS2	8	1	1
A1ISQFZ39Y8KTB	7	0	1
A1GEAIK6RX5AHM	48	18	1
A1IV23ZCX5SYSD	12	2	0
A1GFUYWCQT45LZ	0	1	0
A1IYEBBRV9Q6KD	1	3	0
A1GQPGYMU1RSGK	33	5	1
A1GSID6DKR1WLL	0	1	1
A1GW38OENFARNE	3	1	1
A1GXGCRUO6ZG9A	3	2	1
A1GHPJXJZF4NAP	0	1	1
A1GZWV9EHJRJL9	9	0	1
A1H0JF50GSPJII	33	2	0
A1H1G76KO23FY2	13	0	1
A1H299MGXCTXF9	5	1	1
A1J072S2EZIRS8	34	6	2
A1J2C95UUQPSEK	18	4	0
A1H4V29X9IMU02	1	1	1
A1J3HDV1DIL1S1	2	1	2
A1H6EIDQKSLWVW	2	0	1
A1H8IQQ4MI8MNV	2	2	0
A1JETNLAHPJ1ZM	16	11	2
A1GJEP77REVIIA	1	6	4
A1J3ZRDP19G8KB	18	3	0
A1JCOLQL6ENZJG	96	12	6
A1GKLSI2RO2JHZ	0	3	0
A1JFOGK6L12NYS	5	2	1
A1JEB970V2L49R	5	1	0
A1HAY2TJDJ8G6B	19	3	0
A1GLBT146T6VMH	10	1	0
A1JHMXE5UK1526	1	1	1
A1JFAWFMHFV5D	12	0	3
A1GNV5TKGE6ZM0	2	1	1
A1FTOX0CKR4DW7	128	6	4
A1GPKRUXD4OT9X	7	2	0
A1HCMIM33ZPNWR	6	1	1
A1JFXQY6GZCLEV	6	1	1
A1GRXHFTGX4EK7	6	0	1
A1JIOGUM7AW3GL	18	1	1
A1HQWPU9DCL9Q8	130	25	4
A1FV3LSS5S23AJ	2	3	1
A1J59GAO5GS9YL	54	4	6
A1JK7U29CQFYJT	2	4	1
A1FWRXN3S3AN8D	2	3	0
A1JIBGAY3I2SR8	1	3	1
A1HE4QF8914W9H	25	1	1
A1J6PCLOF3JO3B	1	1	1
A1LW92QXRD671Y	10	11	6
A1FYG8ZBQVU2JU	7	1	1
A1LXLT1O8V8C96	0	0	1
A1GUYDLEJJC8UZ	10	3	0
A1JJKAM7W7WND4	28	5	1
A1HFAJB4SFHAVQ	5	3	4
A1LYDT15B9BASA	0	1	1
A1JLBCES8CCVEH	13	1	1
A1HS96ITYOJCOV	38	6	1
A1J9HYZPP3G4FE	4	2	1
A1JKXCHVRE2DPI	3	0	1
A1JNCODT8668ZT	3	3	0
A1JBCFFYSRSFSW	4	2	0
A1LZBIT1YGHG67	2	2	1
A1GWTME9MIE72M	5	2	1
A1JD0TW3JN26AV	2	0	1
A1GYMIUB1VOKRQ	1	1	1
A1JOYVGJS8XWC0	2	1	0
A1M0C8MHNWO0UY	54	1	1
A1H0C8FNDMIYOG	12	1	0
A1H14Q50WKZMK1	3	0	1
A1M28G0UOEKHEO	12	3	0
A1H2725O92D4SG	52	1	1
A1M3SD4FFGUY8G	1	1	0
A1HHG4MB4THR30	4	3	0
A1JQ5Z8MWS885O	7	1	1
A1JMAQ2RH2U6U6	19	4	3
A1JRY5V27UMZAW	7	1	1
A1H42H7TLQOA45	1	0	1
A1HTT5NLU6FMI0	80	7	1
A1HUK3E8U06VTO	12	2	1
A1HJE03GL12TS6	21	3	0
A1FZAZE34727U5	55	33	8
A1JTGPU2NKYPPG	1	2	1
A1JO7YGVPCD9UK	8	4	1
A1H5YF9BX95JDY	0	1	0
A1M4WCSTNNIPV2	38	2	1
A1M6IBC9D4CQTN	0	0	1
A1H7TU2NPZAZN4	14	1	1
A1G0MISRNU1CGX	8	3	1
A1JPK91CJAEB64	11	1	1
A1G34K810AJGA2	3	1	1
A1M8HI7I3T62OV	0	4	0
A1HLAL2JNBOZC5	6	1	1
A1M9LCFMDFMZ2L	8	1	1
A1JUQMH7YQXU8A	0	1	1
A1JRE67X49RFKZ	20	3	0
A1JX83CGQVIEJP	12	1	0
A1G4RYMG14IGGC	0	2	0
A1MAUXUD0C58NR	3	2	1
A1MBT2DSFUC01D	28	0	1
A1JT3C8KHL2CKJ	1	3	2
A1MCJQDC33HMAQ	14	1	0
A1JYBIA81NZ282	25	7	2
A1HMR96ODEWTHI	23	3	1
A1MD8JSZVQCDDH	5	3	1
A1G5U24CL8IVJ9	8	0	2
A1G76AMZDKYFU8	24	2	2
A1MED43SDV0EVN	20	2	2
A1G8F193O9FQEE	0	3	1
A1JUEZABWC2JQX	8	1	1
A1K0S5D1NKPZJZ	20	1	1
A1JW64B237RTP4	8	1	0
A1JENWNI6Q5HXA	60	15	2
A1K2VY69IQZI8C	77	2	3
A1JFFWP76K05D4	6	1	1
A1HOUWNU3FR10M	4	5	0
A1JXVPNNN8UB5H	33	4	0
A1HPYTS24AGJPQ	1	0	2
A1K4G93W4X20Z4	3	2	0
A1JZEPPYFZDRPC	2	2	1
A1MFW8TRCWVXPE	72	2	1
A1JGP2ISFZ2MAZ	5	3	0
A1HR9737WS8B5U	19	3	0
A1K5CGMEHHYH1A	0	1	0
A1G9YF7P0HHS7E	16	3	1
A1HVW2B1D60ZLH	3	2	3
A1K6MCD54QDXCT	12	0	2
A1JIGNHTPQEXBU	1	0	1
A1MHNHHJYX2GHH	0	0	1
A1GB4482YG43OH	3	0	1
A1K8KS9GM49VQZ	16	1	2
A1K1C865SQ0L2Z	0	2	1
A1K3QEA3RTJLY1	37	1	2
A1HYDE16Z8XNK3	23	8	2
A1HZUYI1WJW13O	5	0	2
A1I0YPE03P56DU	19	3	1
A1HSD8LFYWPEBT	14	4	0
A1GCNWD2PA81ED	10	1	3
A1K56Y2T7VWXYB	6	0	2
A1JK2BMKYCAX4Q	31	3	1
A1GDLSQX560IG3	0	0	2
A1HACP80YXJRPP	76	8	13
A1JKZJTGUFFR9	20	2	0
A1GF5J1XH0ZGRK	31	3	0
A1K62V1A0SH838	29	1	1
A1JNAF4ZPTROA5	1	0	1
A1HTV2563HTSQV	5	8	2
A1JOS6UIS4VVNI	2	1	1
A1HULUWCBRXBB3	33	0	1
A1HC40DCVK88U1	40	2	2
A1I2MXFNNH6PWA	0	3	0
A1HW8TIKY4AUXD	16	3	0
A1JQ1IFGDVH0EF	5	2	1
A1HYGPO5RYMUY	10	1	1
A1I39HXRNF9FYX	4	0	1
A1I4SXUJWG92C7	3	2	0
A1HDQCWWTRVLN7	1	0	3
A1GGVFP18N3SXU	1	1	1
A1HZZOT61K8J52	28	2	1
A1HEWYQXWB36NX	25	1	0
A1GIXFT48W3ZAH	2	0	1
A1HGKD84WIL6N8	2	2	0
A1I6H9YCGPK6F9	3	3	0
A1HIVMINZII09E	13	2	1
A1I1WAZ6LZ3J1Y	15	2	0
A1HKQEAGW8Q0W9	14	1	3
A1I2X1PWVGK5IA	3	1	1
A1I9I22P9A7US4	8	0	1
A1IB1BTJEMJ0X4	1	0	1
A1HMEISJ5D9JZO	4	1	2
A1GK40QSR6F1XT	4	2	0
A1ICLEZ6OG9AWI	0	0	1
A1IERUAGDIWZ7E	10	1	2
A1MIWY5P4X6M4	32	12	2
A1I3ORZA1E4CX6	0	3	0
A1IGWB5VW96AQX	1	1	0
A1HNS0P2SF5GQ8	2	2	1
A1I5600CKUJTVN	53	2	0
A1MKZ8319UKM2D	17	0	1
A1GL1EFRE9QO8O	3	1	1
A1IJBM6BERVNED	2	1	1
A1MMHQ8IORBJ62	4	1	0
A1HPQO911M19U5	1	1	1
A1IKWUXSK28P8N	3	1	0
A1KAERT0MPBZOO	30	7	12
A1HQQ3UA83FXCD	0	2	0
A1MNGXALL7JK2U	11	2	1
A1KBIAK2KUX3FU	0	1	0
A1KEVK3VQZISLL	21	1	0
A1I6TF8P228AUE	0	0	1
A1GMR7VU6E3J95	30	1	0
A1ILXP537CK3SW	3	2	1
A1I9XEPD57PCIR	1	3	0
A1GOPCHQAVCB94	3	2	1
A1MOY1S7KD09U2	3	2	0
A1IBF9KYVQIUYO	19	2	1
A1IOWWUMB777YM	1	3	1
A1GR4JG28HD6D4	4	1	0
A1KHQLJ26IPZJ	8	1	2
A1MPMALVVFJNEE	12	1	2
A1GTFYV3SW33NQ	2	1	2
A1KIZ46HNAZDD1	0	1	1
A1HS2PJ6TO6WG4	10	3	2
A1MQK7G1YX30EC	2	3	0
A1IQS74E82GB6Y	22	4	0
A1GW6MTXHTJBK6	48	0	1
A1HTIA35Y0M5P7	2	0	1
A1IS2V34OU1GUF	2	1	1
A1MR1UAXYOL34S	3	1	0
A1ITWB19KLSFKE	2	1	1
A1IVVMK09IYJ47	0	1	1
A1GY6XRLJERJMG	5	1	1
A1IYR47J9C04UL	10	1	0
A1HUJ70OWGLCMS	7	0	1
A1H07PT38LIXFH	5	1	0
A1H0MPHH62T4GI	12	1	0
A1H1QEOLA56CQE	8	0	1
